stress_level,controller_label,seed,valid,invalid_reason,n_faults,saifi,saidi,maifi,asai,ens,restoration_time_seconds,critical_load_total_mw,critical_load_restored_mw,critical_load_restored_pct,total_load_mw,successful_restoration_count,n_faults,number_of_islands,isolated_nodes,switching_operations,actions_taken,illegal_actions_attempted,load_shedding_events,battery_dispatch_events,minimum_voltage_pu,maximum_voltage_pu,average_voltage_pu,voltage_violation_count,frequency_deviation_count,line_overload_count,generation_mw,operating_cost_usd,outage_cost_usd,carbon_kg,runtime_s,controller_runtime_s,power_flow_runtime_s,stress_cumulative_unserved_energy,stress_max_unserved_load_mw,stress_cum_unserved_restoration_mw,stress_cum_feasible_restoration_mw,resilience_loss_area,resilience_time_to_50pct_restoration,resilience_time_to_90pct_restoration,stress_critical_load_total_mw,stress_critical_load_interrupted_mw,stress_critical_load_restored_mw,stress_critical_load_restored_pct,stress_restoration_rate,stress_n_faults,stress_n_restored
moderate,full_stack,8,True,,5,0.10204081632653061,0.0,106.0,-4.0,50.0,0.0,1.0966,1.0966,100.0,24.4636,0,5,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,5194,0,40.2657,0.0,0.0,0.0,1.4005,0.1278,0.5032,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,100.0,0.0,5,0
moderate,full_stack,9,True,,5,0.10204081632653061,0.0,159.0,-4.0,50.0,0.0,1.4391,1.4391,100.0,24.9642,0,5,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,7791,1,43.7707,0.0,0.0,0.0,1.6408,0.1587,0.5994,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,100.0,0.0,5,0
moderate,no_lstm,0,True,,5,0.10204081632653061,0.0,108.0,-4.0,50.0,0.0,1.0333,1.0333,100.0,25.915,0,5,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,5292,0,41.0246,0.0,0.0,0.0,1.4384,0.1379,0.5022,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,100.0,0.0,5,0
moderate,no_lstm,1,True,,5,0.10204081632653061,0.0,117.0,-4.0,50.0,0.0,1.0163,1.0163,100.0,23.9717,0,5,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,5733,0,40.3809,0.0,0.0,0.0,1.44,0.1448,0.5113,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,100.0,0.0,5,0
moderate,no_lstm,2,True,,5,0.10204081632653061,0.0,97.0,-4.0,50.0,0.0,1.0397,1.0397,100.0,22.7456,0,5,1,1,0,200,0,0,0,0.0,1.0,0.9420408163265311,176,4753,0,38.5424,0.0,0.0,0.0,1.3402,0.1283,0.4755,12.990243458048628,0.09754141270825854,0.0,0.0,132.81664542713247,0,0,0.0,0.0,0.0,100.0,0.0,5,0
moderate,no_lstm,3,True,,5,0.10204081632653061,0.0,108.0,-4.0,50.0,0.0,1.0551,1.0551,100.0,24.2255,0,5,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,5292,0,41.0911,0.0,0.0,0.0,1.3172,0.1207,0.4701,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,100.0,0.0,5,0
moderate,no_lstm,4,True,,5,0.10204081632653061,0.0,142.0,-4.0,50.0,0.0,0.4738,0.4738,100.0,23.8063,0,5,1,1,0,200,0,0,0,0.0,1.0,0.9420408163265311,151,6958,0,44.4834,0.0,0.0,0.0,1.5387,0.1486,0.5444,24.117982632965248,0.16091921447160507,0.0,0.0,149.37633833634587,0,0,0.0,0.0,0.0,100.0,0.0,5,0
moderate,no_lstm,5,True,,5,0.10204081632653061,0.0,90.0,-4.0,50.0,0.0,1.2421,1.2421,100.0,26.2539,0,5,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,4410,0,38.7095,0.0,0.0,0.0,1.4563,0.126,0.5211,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,100.0,0.0,5,0
moderate,no_lstm,6,True,,5,0.10204081632653061,0.0,143.0,-4.0,50.0,0.0,1.0736,1.0736,100.0,22.6063,0,5,1,1,0,200,0,0,0,0.0,1.0,0.9420408163265311,44,7007,0,42.8614,0.0,0.0,0.0,1.3492,0.1223,0.4754,20.28792365958337,0.5323258906115121,0.0,0.0,37.93896796385365,0,0,0.0,0.0,0.0,100.0,0.0,5,0
moderate,no_lstm,7,True,,5,0.10204081632653061,0.0,139.0,-4.0,50.0,0.0,0.9735,0.9735,100.0,23.1428,0,5,1,1,0,200,0,0,0,0.0,1.0,0.9420408163265311,53,6811,0,41.1858,0.0,0.0,0.0,1.4434,0.139,0.5094,15.352944510843527,0.3168675763580049,0.0,0.0,47.952242060567826,0,0,0.0,0.0,0.0,100.0,0.0,5,0
moderate,no_lstm,8,True,,5,0.10204081632653061,0.0,106.0,-4.0,50.0,0.0,1.0966,1.0966,100.0,24.4636,0,5,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,5194,0,40.2657,0.0,0.0,0.0,1.4745,0.1301,0.519,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,100.0,0.0,5,0
moderate,no_lstm,9,True,,5,0.10204081632653061,0.0,159.0,-4.0,50.0,0.0,1.4391,1.4391,100.0,24.9642,0,5,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,7791,1,43.7707,0.0,0.0,0.0,1.5747,0.15,0.5662,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,100.0,0.0,5,0
moderate,no_twin,0,True,,5,0.10204081632653061,0.0,108.0,-4.0,50.0,0.0,1.0333,1.0333,100.0,25.915,0,5,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,5292,0,41.0246,0.0,0.0,0.0,9.6314,0.1474,0.7515,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,100.0,0.0,5,0
moderate,no_twin,1,True,,5,0.10204081632653061,0.0,117.0,-4.0,50.0,0.0,1.0163,1.0163,100.0,23.9717,0,5,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,5733,0,40.3809,0.0,0.0,0.0,9.7109,0.1447,0.7009,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,100.0,0.0,5,0
moderate,no_twin,2,True,,5,0.10204081632653061,0.0,97.0,-4.0,50.0,0.0,1.0397,1.0397,100.0,22.7456,0,5,1,1,0,200,0,0,0,0.0,1.0,0.9420408163265311,176,4753,0,38.5424,0.0,0.0,0.0,7.8592,0.1286,0.6693,12.990243458048628,0.09754141270825854,0.0,0.0,132.81664542713247,0,0,0.0,0.0,0.0,100.0,0.0,5,0
