# per_policy_summary
controller_label,n_valid_runs,active_modules,disabled_modules,metric,n,mean,std,median,min,max,ci95_low,ci95_high
no_twin,100,dqn;lstm;predictive_healing;reward_shaping;flisr;ems;storage;xai,digital_twin,average_voltage_pu,100,0.959490,0.005846,0.961429,0.942041,0.961429,0.958344,0.960636
no_twin,100,dqn;lstm;predictive_healing;reward_shaping;flisr;ems;storage;xai,digital_twin,operating_cost_usd,100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
no_twin,100,dqn;lstm;predictive_healing;reward_shaping;flisr;ems;storage;xai,digital_twin,outage_cost_usd,100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
no_twin,100,dqn;lstm;predictive_healing;reward_shaping;flisr;ems;storage;xai,digital_twin,carbon_kg,100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
no_twin,100,dqn;lstm;predictive_healing;reward_shaping;flisr;ems;storage;xai,digital_twin,runtime_s,100,1.530680,0.100981,1.519500,1.328600,1.795500,1.510888,1.550472

# paired_comparison
anchor,other,metric,n,valid,reason,mean_difference,std_difference,ci95_low,ci95_high,t_statistic,t_p_value,wilcoxon_W,wilcoxon_p,effect_size,effect_label,significant_at_005
full_stack,dqn_core_only,saifi,100,True,,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,negligible,False
full_stack,dqn_core_only,saidi,100,True,,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,negligible,False
full_stack,dqn_core_only,maifi,100,True,,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,negligible,False
full_stack,dqn_core_only,asai,100,True,,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,negligible,False
full_stack,dqn_core_only,ens,100,True,,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,negligible,False
full_stack,dqn_core_only,restoration_time_steps,0,False,n<2; cannot compute paired test,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,,False
full_stack,dqn_core_only,critical_load_restored_pct,100,True,,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,negligible,False
full_stack,dqn_core_only,successful_restoration_count,100,True,,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,negligible,False
full_stack,dqn_core_only,number_of_islands,100,True,,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,negligible,False
full_stack,dqn_core_only,isolated_nodes,100,True,,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,negligible,False
full_stack,dqn_core_only,actions_taken,100,True,,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,negligible,False
full_stack,dqn_core_only,switching_operations,100,True,,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,negligible,False
full_stack,dqn_core_only,illegal_actions_attempted,100,True,,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,negligible,False
full_stack,dqn_core_only,load_shedding_events,100,True,,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,negligible,False
full_stack,dqn_core_only,battery_dispatch_events,100,True,,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,negligible,False
full_stack,dqn_core_only,voltage_violation_count,100,True,,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,negligible,False
full_stack,dqn_core_only,frequency_deviation_count,100,True,,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,negligible,False
full_stack,dqn_core_only,line_overload_count,100,True,,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,negligible,False
full_stack,dqn_core_only,minimum_voltage_pu,100,True,,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,negligible,False
full_stack,dqn_core_only,maximum_voltage_pu,100,True,,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,negligible,False
full_stack,dqn_core_only,average_voltage_pu,100,True,,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,negligible,False
full_stack,dqn_core_only,operating_cost_usd,100,True,,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,negligible,False
full_stack,dqn_core_only,outage_cost_usd,100,True,,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,negligible,False
full_stack,dqn_core_only,carbon_kg,100,True,,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,negligible,False
full_stack,dqn_core_only,runtime_s,100,True,,-0.071547,0.148807,-0.100713,-0.042381,-4.808000,0.000002,1878.000000,0.026108,-0.480800,small,True
full_stack,no_lstm,saifi,100,True,,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,negligible,False
full_stack,no_lstm,saidi,100,True,,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,negligible,False
full_stack,no_lstm,maifi,100,True,,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,negligible,False
full_stack,no_lstm,asai,100,True,,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,negligible,False
full_stack,no_lstm,ens,100,True,,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,negligible,False
full_stack,no_lstm,restoration_time_steps,0,False,n<2; cannot compute paired test,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,,False
full_stack,no_lstm,critical_load_restored_pct,100,True,,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,negligible,False
full_stack,no_lstm,successful_restoration_count,100,True,,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,negligible,False
full_stack,no_lstm,number_of_islands,100,True,,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,negligible,False
full_stack,no_lstm,isolated_nodes,100,True,,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,negligible,False
full_stack,no_lstm,actions_taken,100,True,,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,negligible,False
full_stack,no_lstm,switching_operations,100,True,,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,negligible,False
full_stack,no_lstm,illegal_actions_attempted,100,True,,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,negligible,False
full_stack,no_lstm,load_shedding_events,100,True,,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,negligible,False
full_stack,no_lstm,battery_dispatch_events,100,True,,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,negligible,False
full_stack,no_lstm,voltage_violation_count,100,True,,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,negligible,False
full_stack,no_lstm,frequency_deviation_count,100,True,,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,negligible,False
full_stack,no_lstm,line_overload_count,100,True,,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,negligible,False
full_stack,no_lstm,minimum_voltage_pu,100,True,,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,negligible,False
full_stack,no_lstm,maximum_voltage_pu,100,True,,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,negligible,False
full_stack,no_lstm,average_voltage_pu,100,True,,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,negligible,False
full_stack,no_lstm,operating_cost_usd,100,True,,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,negligible,False
full_stack,no_lstm,outage_cost_usd,100,True,,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,negligible,False
full_stack,no_lstm,carbon_kg,100,True,,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,negligible,False
full_stack,no_lstm,runtime_s,100,True,,-0.016781,0.129125,-0.042090,0.008528,-1.299600,0.195985,2275.500000,0.390969,-0.130000,negligible,False
full_stack,no_predictive,saifi,100,True,,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,negligible,False
full_stack,no_predictive,saidi,100,True,,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,negligible,False
full_stack,no_predictive,maifi,100,True,,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,negligible,False
full_stack,no_predictive,asai,100,True,,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,negligible,False
full_stack,no_predictive,ens,100,True,,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,negligible,False
full_stack,no_predictive,restoration_time_steps,0,False,n<2; cannot compute paired test,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,,False
full_stack,no_predictive,critical_load_restored_pct,100,True,,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,negligible,False
full_stack,no_predictive,successful_restoration_count,100,True,,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,negligible,False
full_stack,no_predictive,number_of_islands,100,True,,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,negligible,False
full_stack,no_predictive,isolated_nodes,100,True,,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,negligible,False
full_stack,no_predictive,actions_taken,100,True,,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,negligible,False
full_stack,no_predictive,switching_operations,100,True,,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,negligible,False
full_stack,no_predictive,illegal_actions_attempted,100,True,,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,negligible,False
full_stack,no_predictive,load_shedding_events,100,True,,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,negligible,False
full_stack,no_predictive,battery_dispatch_events,100,True,,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,negligible,False
full_stack,no_predictive,voltage_violation_count,100,True,,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,negligible,False
full_stack,no_predictive,frequency_deviation_count,100,True,,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,negligible,False
full_stack,no_predictive,line_overload_count,100,True,,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,negligible,False
full_stack,no_predictive,minimum_voltage_pu,100,True,,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,negligible,False
full_stack,no_predictive,maximum_voltage_pu,100,True,,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,negligible,False
full_stack,no_predictive,average_voltage_pu,100,True,,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,negligible,False
full_stack,no_predictive,operating_cost_usd,100,True,,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,negligible,False
full_stack,no_predictive,outage_cost_usd,100,True,,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,negligible,False
full_stack,no_predictive,carbon_kg,100,True,,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,negligible,False
full_stack,no_predictive,runtime_s,100,True,,0.128732,0.136181,0.102041,0.155423,9.453000,0.000000,762.000000,0.000000,0.945300,large,True
full_stack,no_reward,saifi,100,True,,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,negligible,False
full_stack,no_reward,saidi,100,True,,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,negligible,False
full_stack,no_reward,maifi,100,True,,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,negligible,False
full_stack,no_reward,asai,100,True,,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,negligible,False
full_stack,no_reward,ens,100,True,,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,negligible,False
full_stack,no_reward,restoration_time_steps,0,False,n<2; cannot compute paired test,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,,False
full_stack,no_reward,critical_load_restored_pct,100,True,,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,negligible,False
full_stack,no_reward,successful_restoration_count,100,True,,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,negligible,False
full_stack,no_reward,number_of_islands,100,True,,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,negligible,False
full_stack,no_reward,isolated_nodes,100,True,,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,negligible,False
full_stack,no_reward,actions_taken,100,True,,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,negligible,False
full_stack,no_reward,switching_operations,100,True,,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,negligible,False
full_stack,no_reward,illegal_actions_attempted,100,True,,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,negligible,False
full_stack,no_reward,load_shedding_events,100,True,,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,negligible,False
full_stack,no_reward,battery_dispatch_events,100,True,,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,negligible,False
full_stack,no_reward,voltage_violation_count,100,True,,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,negligible,False
full_stack,no_reward,frequency_deviation_count,100,True,,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,negligible,False
full_stack,no_reward,line_overload_count,100,True,,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,negligible,False
full_stack,no_reward,minimum_voltage_pu,100,True,,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,negligible,False
full_stack,no_reward,maximum_voltage_pu,100,True,,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,negligible,False
full_stack,no_reward,average_voltage_pu,100,True,,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,negligible,False
full_stack,no_reward,operating_cost_usd,100,True,,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,negligible,False
full_stack,no_reward,outage_cost_usd,100,True,,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,negligible,False
full_stack,no_reward,carbon_kg,100,True,,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,negligible,False
full_stack,no_reward,runtime_s,100,True,,-0.151035,0.173388,-0.185019,-0.117051,-8.710800,0.000000,555.000000,0.000000,-0.871100,large,True
full_stack,no_twin,saifi,100,True,,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,negligible,False
full_stack,no_twin,saidi,100,True,,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,negligible,False
full_stack,no_twin,maifi,100,True,,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,negligible,False
full_stack,no_twin,asai,100,True,,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,negligible,False
full_stack,no_twin,ens,100,True,,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,negligible,False
full_stack,no_twin,restoration_time_steps,0,False,n<2; cannot compute paired test,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,,False
full_stack,no_twin,critical_load_restored_pct,100,True,,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,negligible,False
full_stack,no_twin,successful_restoration_count,100,True,,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,negligible,False
full_stack,no_twin,number_of_islands,100,True,,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,negligible,False
full_stack,no_twin,isolated_nodes,100,True,,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,negligible,False
full_stack,no_twin,actions_taken,100,True,,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,negligible,False
full_stack,no_twin,switching_operations,100,True,,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,negligible,False
full_stack,no_twin,illegal_actions_attempted,100,True,,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,negligible,False
full_stack,no_twin,load_shedding_events,100,True,,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,negligible,False
full_stack,no_twin,battery_dispatch_events,100,True,,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,negligible,False
full_stack,no_twin,voltage_violation_count,100,True,,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,negligible,False
full_stack,no_twin,frequency_deviation_count,100,True,,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,negligible,False
full_stack,no_twin,line_overload_count,100,True,,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,negligible,False
full_stack,no_twin,minimum_voltage_pu,100,True,,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,negligible,False
full_stack,no_twin,maximum_voltage_pu,100,True,,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,negligible,False
full_stack,no_twin,average_voltage_pu,100,True,,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,negligible,False
full_stack,no_twin,operating_cost_usd,100,True,,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,negligible,False
full_stack,no_twin,outage_cost_usd,100,True,,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,negligible,False
full_stack,no_twin,carbon_kg,100,True,,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,negligible,False
full_stack,no_twin,runtime_s,100,True,,-0.016155,0.149516,-0.045460,0.013150,-1.080500,0.282345,2322.000000,0.485190,-0.108000,negligible,False
