controller_label,seed,weather_mode,valid,invalid_reason,faults_n,saifi,saidi,maifi,asai,ens,restoration_time_seconds,critical_load_total_mw,critical_load_restored_mw,critical_load_restored_pct,total_load_mw,successful_restoration_count,n_faults,number_of_islands,isolated_nodes,switching_operations,actions_taken,illegal_actions_attempted,load_shedding_events,battery_dispatch_events,minimum_voltage_pu,maximum_voltage_pu,average_voltage_pu,voltage_violation_count,frequency_deviation_count,line_overload_count,generation_mw,operating_cost_usd,outage_cost_usd,carbon_kg,runtime_s,controller_runtime_s,power_flow_runtime_s
random,80,normal,True,,3,0.061224489795918366,0.0,196.0,-2.0,30.0,0.0,1.0756,1.0756,100.0,26.0419,0,3,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,9604,8,50.5024,0.0,0.0,0.0,1.1224,0.001,0.4888
random,81,normal,True,,3,0.061224489795918366,0.0,199.0,-2.0,30.0,0.0,1.0473,1.0473,100.0,22.2835,0,3,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,9751,0,45.4951,0.0,0.0,0.0,1.2562,0.0,0.5564
random,82,normal,True,,3,0.061224489795918366,0.0,195.0,-2.0,30.0,0.0,1.1102,1.1102,100.0,24.7922,0,3,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,9555,6,49.5967,0.0,0.0,0.0,1.1745,0.001,0.518
random,83,normal,True,,3,0.061224489795918366,0.0,200.0,-2.0,30.0,0.0,1.2088,1.2088,100.0,24.5239,0,3,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,9800,5,50.9859,0.0,0.0,0.0,1.0811,0.0,0.4679
random,84,normal,True,,3,0.061224489795918366,0.0,187.0,-2.0,30.0,0.0,0.7905,0.7905,100.0,23.6009,0,3,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,9163,0,46.959,0.0,0.0,0.0,1.2174,0.003,0.5441
random,85,normal,True,,3,0.061224489795918366,0.0,182.0,-2.0,30.0,0.0,0.9602,0.9602,100.0,26.3231,0,3,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,8918,0,46.3118,0.0,0.0,0.0,1.1471,0.0015,0.5067
random,86,normal,True,,3,0.061224489795918366,0.0,200.0,-2.0,30.0,0.0,1.1051,1.1051,100.0,22.5982,0,3,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,9800,4,48.8187,0.0,0.0,0.0,1.1439,0.001,0.5094
random,87,normal,True,,3,0.061224489795918366,0.0,200.0,-2.0,30.0,0.0,1.2037,1.2037,100.0,24.0273,0,3,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,9800,7,50.0888,0.0,0.0,0.0,1.1504,0.002,0.511
random,88,normal,True,,3,0.061224489795918366,0.0,187.0,-2.0,30.0,0.0,1.2227,1.2227,100.0,25.8627,0,3,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,9163,0,48.3166,0.0,0.0,0.0,1.1668,0.002,0.5221
random,89,normal,True,,3,0.061224489795918366,0.0,188.0,-2.0,30.0,0.0,1.3291,1.3291,100.00000000000001,24.6598,0,3,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,9212,1,46.4268,0.0,0.0,0.0,1.1166,0.0,0.4866
random,90,normal,True,,3,0.061224489795918366,0.0,200.0,-2.0,30.0,0.0,1.2803,1.2803,99.99999999999999,23.3259,0,3,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,9800,12,50.8078,0.0,0.0,0.0,1.1326,0.001,0.4954
random,91,normal,True,,3,0.061224489795918366,0.0,197.0,-2.0,30.0,0.0,0.9013,0.9013,100.0,25.5656,0,3,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,9653,6,49.5697,0.0,0.0,0.0,1.2757,0.001,0.5556
random,92,normal,True,,3,0.061224489795918366,0.0,189.0,-2.0,30.0,0.0,0.8485,0.8485,100.0,25.7943,0,3,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,9261,1,48.5996,0.0,0.0,0.0,1.7149,0.002,0.7728
random,93,normal,True,,3,0.061224489795918366,0.0,186.0,-2.0,30.0,0.0,1.3318,1.3318,100.0,25.3236,0,3,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,9114,3,47.9447,0.0,0.0,0.0,1.1781,0.001,0.5183
random,94,normal,True,,3,0.061224489795918366,0.0,200.0,-2.0,30.0,0.0,1.1033,1.1033,100.0,25.0079,0,3,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,9800,11,51.5234,0.0,0.0,0.0,1.2901,0.001,0.5761
random,95,normal,True,,3,0.061224489795918366,0.0,200.0,-2.0,30.0,0.0,1.0179,1.0179,100.0,24.0149,0,3,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,9800,4,47.6062,0.0,0.0,0.0,1.3272,0.0,0.5904
