controller_label,seed,weather_mode,valid,invalid_reason,faults_n,saifi,saidi,maifi,asai,ens,restoration_time_seconds,critical_load_total_mw,critical_load_restored_mw,critical_load_restored_pct,total_load_mw,successful_restoration_count,n_faults,number_of_islands,isolated_nodes,switching_operations,actions_taken,illegal_actions_attempted,load_shedding_events,battery_dispatch_events,minimum_voltage_pu,maximum_voltage_pu,average_voltage_pu,voltage_violation_count,frequency_deviation_count,line_overload_count,generation_mw,operating_cost_usd,outage_cost_usd,carbon_kg,runtime_s,controller_runtime_s,power_flow_runtime_s
full_stack,54,normal,True,,3,0.061224489795918366,0.0,199.0,-2.0,30.0,0.0,0.8751,0.8751,100.0,23.838,0,3,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,9751,2,47.1167,0.0,0.0,0.0,1.6,0.1203,0.6196
full_stack,55,normal,True,,3,0.061224489795918366,0.0,200.0,-2.0,30.0,0.0,0.7062,0.7062,100.00000000000001,23.3127,0,3,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,9800,14,49.1407,0.0,0.0,0.0,1.5862,0.1321,0.6072
full_stack,56,normal,True,,3,0.061224489795918366,0.0,194.0,-2.0,30.0,0.0,0.8082,0.8082,100.00000000000001,24.4417,0,3,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,9506,2,47.0113,0.0,0.0,0.0,1.4232,0.1065,0.536
full_stack,57,normal,True,,3,0.061224489795918366,0.0,200.0,-2.0,30.0,0.0,1.0423,1.0423,100.0,23.4153,0,3,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,9800,3,48.281,0.0,0.0,0.0,1.5369,0.1158,0.5887
full_stack,58,normal,True,,3,0.061224489795918366,0.0,200.0,-2.0,30.0,0.0,1.402,1.402,100.0,23.5994,0,3,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,9800,16,50.0742,0.0,0.0,0.0,1.3733,0.1174,0.5056
full_stack,59,normal,True,,3,0.061224489795918366,0.0,198.0,-2.0,30.0,0.0,0.7294,0.7294,100.0,23.3128,0,3,1,0,0,200,0,0,0,0.0,1.0,0.9420408163265311,138,9702,5,47.6984,0.0,0.0,0.0,1.4783,0.1186,0.5614
full_stack,60,normal,True,,3,0.061224489795918366,0.0,200.0,-2.0,30.0,0.0,0.9056,0.9056,100.0,23.5794,0,3,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,9800,10,49.5281,0.0,0.0,0.0,1.5196,0.1112,0.5802
full_stack,61,normal,True,,3,0.061224489795918366,0.0,197.0,-2.0,30.0,0.0,0.7925,0.7925,100.0,24.9204,0,3,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,9653,5,50.8345,0.0,0.0,0.0,1.4799,0.1125,0.5599
full_stack,62,normal,True,,3,0.061224489795918366,0.0,200.0,-2.0,30.0,0.0,1.1714,1.1714,100.0,21.2815,0,3,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,9800,6,50.0774,0.0,0.0,0.0,1.4694,0.1335,0.5525
full_stack,63,normal,True,,3,0.061224489795918366,0.0,200.0,-2.0,30.0,0.0,1.2096,1.2096,100.0,24.4121,0,3,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,9800,5,50.6004,0.0,0.0,0.0,1.547,0.1166,0.5925
